LOG_ID:001 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1339 | USER:guest | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1340 | USER:student_22 | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1341 | USER:student_22 | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1342 | USER:guest | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1343 | USER:admin | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1344 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1345 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1346 | USER:student_22 | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1347 | USER:dr_ozhan | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1348 | USER:analyst_beta | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1349 | USER:admin | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1350 | USER:root | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1351 | USER:analyst_beta | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1352 | USER:admin | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1353 | USER:analyst_beta | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1354 | USER:admin | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1355 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1356 | USER:student_22 | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1357 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1358 | USER:guest | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1359 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1360 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1361 | USER:dr_ozhan | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1362 | USER:admin | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1363 | USER:student_22 | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1364 | USER:admin | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1365 | USER:analyst_beta | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1366 | USER:guest | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1367 | USER:root | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1368 | USER:analyst_beta | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1369 | USER:dr_ozhan | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1370 | USER:dr_ozhan | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1371 | USER:analyst_beta | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1372 | USER:guest | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1373 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1374 | USER:guest | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1375 | USER:root | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1376 | USER:dr_ozhan | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1377 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1378 | USER:admin | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1379 | USER:analyst_beta | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1380 | USER:root | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1381 | USER:analyst_beta | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1382 | USER:admin | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1383 | USER:root | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1384 | USER:admin | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1385 | USER:admin | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1386 | USER:guest | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1387 | USER:student_22 | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1388 | USER:dr_ozhan | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1389 | USER:root | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1390 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1391 | USER:student_22 | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1392 | USER:root | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1393 | USER:student_22 | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1394 | USER:admin | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1395 | USER:root | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1396 | USER:guest | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1397 | USER:student_22 | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1398 | USER:analyst_beta | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1399 | USER:student_22 | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1400 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1401 | USER:dr_ozhan | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1402 | USER:root | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1403 | USER:root | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1404 | USER:admin | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1405 | USER:guest | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1406 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1407 | USER:student_22 | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1408 | USER:dr_ozhan | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1409 | USER:dr_ozhan | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1410 | USER:student_22 | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1411 | USER:student_22 | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1412 | USER:admin | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1413 | USER:dr_ozhan | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1414 | USER:admin | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1415 | USER:root | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1416 | USER:admin | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1417 | USER:guest | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1418 | USER:student_22 | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1419 | USER:guest | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1420 | USER:root | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1421 | USER:admin | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1422 | USER:guest | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1423 | USER:root | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1424 | USER:root | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1425 | USER:analyst_beta | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1426 | USER:analyst_beta | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1427 | USER:admin | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1428 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1429 | USER:guest | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1430 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1431 | USER:guest | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1432 | USER:student_22 | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1433 | USER:root | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1434 | USER:root | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1435 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1436 | USER:root | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1437 | USER:analyst_beta | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1438 | USER:root | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1439 | USER:root | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1440 | USER:student_22 | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1441 | USER:admin | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1442 | USER:guest | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1443 | USER:analyst_beta | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1444 | USER:guest | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1445 | USER:admin | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1446 | USER:student_22 | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1447 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1448 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1449 | USER:guest | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1450 | USER:root | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1451 | USER:root | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1452 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1453 | USER:guest | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1454 | USER:root | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1455 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1456 | USER:guest | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1457 | USER:root | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1458 | USER:dr_ozhan | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1459 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1460 | USER:student_22 | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1461 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1462 | USER:admin | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1463 | USER:root | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1464 | USER:student_22 | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1465 | USER:analyst_beta | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1466 | USER:root | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1467 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1468 | USER:admin | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1469 | USER:analyst_beta | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1470 | USER:analyst_beta | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1471 | USER:root | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1472 | USER:dr_ozhan | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1473 | USER:guest | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1474 | USER:root | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1475 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1476 | USER:guest | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1477 | USER:root | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1478 | USER:admin | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1479 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1480 | USER:admin | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1481 | USER:dr_ozhan | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1482 | USER:root | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1483 | USER:admin | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1484 | USER:analyst_beta | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1485 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1486 | USER:root | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1487 | USER:dr_ozhan | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1488 | USER:admin | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1489 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1490 | USER:analyst_beta | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1491 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1492 | USER:guest | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1493 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1494 | USER:analyst_beta | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1495 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1496 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1497 | USER:dr_ozhan | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1498 | USER:analyst_beta | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1499 | USER:admin | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1500 | USER:analyst_beta | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1501 | USER:admin | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1502 | USER:dr_ozhan | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1503 | USER:guest | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1504 | USER:root | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1505 | USER:student_22 | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1506 | USER:root | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1507 | USER:root | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1508 | USER:student_22 | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1509 | USER:root | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
